2,0,4.0,10.0,3.0,17.0,4000000.0,1.0,79,25.0,0,2022
2,1,2.0,3.0,3.0,15.0,2600000.0,1.0,2,23.6,2,2017
0,0,17.0,17.0,5.84,23.36,4750000.0,1.0,101,29.2,0,2010
3,1,1.0,3.0,5.0,26.0,2390009.0,1.0,24,34.2,2,2017
2,3,4.0,12.0,10.0,15.7,3170000.0,1.0,93,25.7,1,2015
0,6,2.0,7.0,4.9,19.6,4149700.0,1.0,32,24.5,6,2026
2,2,4.0,12.0,5.0,15.0,5490000.0,1.0,15,28.0,0,2017
2,1,2.0,3.0,5.0,16.7,3080000.0,1.0,2,33.6,2,2016
2,6,3.0,23.0,5.702000000000001,22.808000000000003,4618620.0,1.0,89,28.51,9,2025
2,0,7.0,12.0,5.1,11.2,4000000.0,1.0,102,24.5,0,2022
2,6,3.0,12.0,5.0,19.0,5000000.0,1.0,103,29.0,9,2026
0,6,3.0,10.0,4.7,18.8,4193600.0,1.0,32,23.5,6,2026
2,3,9.0,14.0,7.299999999999999,15.1,3150000.0,1.0,91,22.4,1,2017
2,1,2.0,17.0,4.0,11.0,2300000.0,1.0,1,20.0,1,2014
0,4,3.0,14.0,2.8,8.2,4100000.0,1.0,42,20.4,9,2027
2,5,13.0,17.0,3.0,11.2,2300000.0,1.0,10,19.2,5,2013
2,3,1.0,3.0,5.2,20.8,2949000.0,1.0,95,26.0,1,2015
0,8,11.0,25.0,5.1,12.0,8600000.0,1.0,61,41.7,10,2028
2,3,14.0,18.0,4.08,16.32,3000000.0,1.0,27,20.4,1,2023
0,9,3.0,18.0,7.5,9.1,5990000.0,1.0,33,25.57,2,2028
0,6,1.0,9.0,10.0,12.3,9990000.0,1.0,84,42.28,6,2026
2,6,3.0,22.0,12.600000000000001,18.0,4600000.0,1.0,104,30.6,6,2020
2,2,4.0,9.0,5.0,17.0,4400000.0,1.0,71,28.0,0,2017
0,6,4.0,10.0,4.64,18.56,4154200.0,1.0,32,23.2,6,2026
2,6,2.0,18.0,5.34,21.36,3850000.0,1.0,105,26.7,9,2015
2,1,4.0,17.0,5.0,14.1,3300000.0,1.0,39,24.1,1,2023
0,4,3.0,14.0,5.4,11.9,4990000.0,1.0,42,26.9,9,2027
2,6,16.0,17.0,4.0,18.0,3410000.0,1.0,100,23.1,6,2010
2,6,6.0,16.0,5.0,16.0,4100000.0,1.0,7,21.3,4,2023
0,0,8.0,25.0,4.0,26.0,7200000.0,1.0,18,37.4,0,2025
0,3,5.0,27.0,14.399999999999999,13.0,5402000.0,1.0,23,27.4,11,2027
2,6,6.0,8.0,5.4,21.6,3460000.0,1.0,106,27.0,5,2013
2,1,13.0,19.0,5.0,22.6,3000000.0,1.0,1,27.6,1,2014
2,0,12.0,24.0,6.938,27.752,6650000.0,1.0,18,34.69,0,2027
